nces_id,state,name,phone,website,street,city,zip_state,zip,lea_type,status
4649650,SD,Mount Vernon School District 17-3,(605)236-5237,http://www.mtvernon.k12.sd.us,PO Box 46,Mount Vernon,SD,57363,Regular public school district that is not a component of a supervisory union,Open
4650670,SD,New Underwood School District 51-3,(605)754-6485,http://www.newunderwood.k12.sd.us,PO Box 128,New Underwood,SD,57761,Regular public school district that is not a component of a supervisory union,Open
4650850,SD,Newell School District 09-2,(605)456-2393,http://www.newell.k12.sd.us,PO Box 99,Newell,SD,57760,Regular public school district that is not a component of a supervisory union,Open
4651730,SD,NE Ed Services Cooperative,(605)783-3607,http://www.nesc.k12.sd.us,PO Box 327,Hayti,SD,57241,Service agency,Open
4651750,SD,Northwestern Area School District 56-7,(605)887-3467,http://www.northwestern.k12.sd.us,221 3rd St,Mellette,SD,57461,Regular public school district that is not a component of a supervisory union,Open
4652770,SD,Oelrichs School District 23-3,(605)535-2631,http://www.oelrichs.k12.sd.us,PO Box 65,Oelrichs,SD,57763,Regular public school district that is not a component of a supervisory union,Open
4654270,SD,Parker School District 60-4,(605)297-3456,http://www.parker.k12.sd.us,PO Box 517,Parker,SD,57053,Regular public school district that is not a component of a supervisory union,Open
4654300,SD,Parkston School District 33-3,(605)928-3368,http://www.parkston.k12.sd.us,102C S Chapman Dr,Parkston,SD,57366,Regular public school district that is not a component of a supervisory union,Open
4655260,SD,Pierre School District 32-2,(605)773-7300,http://www.pierre.k12.sd.us,211 S Poplar Ave,Pierre,SD,57501,Regular public school district that is not a component of a supervisory union,Open
4655710,SD,Plankinton School District 01-1,(605)942-7453,http://www.plankinton.k12.sd.us,PO Box 190,Plankinton,SD,57368,Regular public school district that is not a component of a supervisory union,Open
4659820,SD,Rapid City Area School District 51-4,(605)394-4031,http://www.rcas.org,625 9th St Ste 208,Rapid City,SD,57701,Regular public school district that is not a component of a supervisory union,Open
4660450,SD,Redfield School District 56-4,(605)472-4520,http://www.redfield.k12.sd.us,PO Box 560,Redfield,SD,57469,Regular public school district that is not a component of a supervisory union,Open
4663360,SD,Rosholt School District 54-4,(605)537-4283,http://www.rosholt.k12.sd.us,PO Box 106,Rosholt,SD,57260,Regular public school district that is not a component of a supervisory union,Open
4664300,SD,Southeast Area Cooperative,(605)763-5096,http://www.southeastareacoop.org,1109 W Cedar,Beresford,SD,57004,Service agency,Open
4665180,SD,Scotland School District 04-3,(605)583-2717,http://www.scotland.k12.sd.us,711 4th St,Scotland,SD,57059,Regular public school district that is not a component of a supervisory union,Open
4665460,SD,Oglala Lakota County 65-1,(605)288-1921,http://www.olcsd.com,PO Box 109,Batesland,SD,57716,Regular public school district that is not a component of a supervisory union,Open
4666270,SD,Sioux Falls School District 49-5,(605)367-7900,http://www.sf.k12.sd.us,201 E 38th St,Sioux Falls,SD,57105,Regular public school district that is not a component of a supervisory union,Open
4666300,SD,Sioux Valley School District 05-5,(605)627-5657,http://www.svs.k12.sd.us,PO Box 278,Volga,SD,57071,Regular public school district that is not a component of a supervisory union,Open
4666930,SD,Spearfish School District 40-2,(605)717-1229,http://www.spearfish.k12.sd.us,525 E Illinois St,Spearfish,SD,57783,Regular public school district that is not a component of a supervisory union,Open
4669930,SD,Meade School District 46-1,(605)347-2523,http://www.meade.k12.sd.us,1230 Douglas St,Sturgis,SD,57785,Regular public school district that is not a component of a supervisory union,Open
4670000,SD,Oahe Special Education Cooperative,(605)649-6296,http://www.oahespecialeducation.org,PO Box 97,Java,SD,57452,Service agency,Open
4670140,SD,Summit School District 54-6,(605)398-6211,http://www.summit.k12.sd.us,PO Box 791,Summit,SD,57266,Regular public school district that is not a component of a supervisory union,Open
4671880,SD,Timber Lake School District 20-3,(605)865-3654,http://www.timberlakeschool.org,PO Box 1000,Timber Lake,SD,57656,Regular public school district that is not a component of a supervisory union,Open
4672090,SD,Todd County School District 66-1,(605)856-3501,http://www.tcsdk12.org,PO Box 87,Mission,SD,57555,Regular public school district that is not a component of a supervisory union,Open
4672450,SD,Tripp-Delmont School District 33-5,(605)935-6766,http://www.tridel.K12.sd.us,PO Box 430,Tripp,SD,57376,Regular public school district that is not a component of a supervisory union,Open
4674370,SD,Vermillion School District 13-1,(605)677-7000,http://www.vermillion.k12.sd.us,1001 E Main St,Vermillion,SD,57069,Regular public school district that is not a component of a supervisory union,Open
4674520,SD,Viborg-Hurley School District 60-6,(605)766-5418,http://viborg-hurley.k12.sd.us,PO Box 397,Viborg,SD,57070,Regular public school district that is not a component of a supervisory union,Open
4675420,SD,Wagner Community School District 11-4,(605)384-3677,http://www.wagner.k12.sd.us,101 Walnut Ave SW,Wagner,SD,57380,Regular public school district that is not a component of a supervisory union,Open
4675600,SD,Smee School District 15-3,(605)845-3040,http://www.smee.k12.sd.us,12250 SD Hwy 1806,Wakpala,SD,57658,Regular public school district that is not a component of a supervisory union,Open
4675660,SD,Wall School District 51-5,(605)279-2156,http://www.wall.k12.sd.us,PO Box 414,Wall,SD,57790,Regular public school district that is not a component of a supervisory union,Open
4676020,SD,Warner School District 06-5,(605)225-6397,http://www.warner.k12.sd.us,PO Box 20,Warner,SD,57479,Regular public school district that is not a component of a supervisory union,Open
4676620,SD,Watertown School District 14-4,(605)882-6312,http://www.watertown.k12.sd.us,PO Box 730,Watertown,SD,57201,Regular public school district that is not a component of a supervisory union,Open
4676680,SD,Waubay School District 18-3,(605)947-4529,http://www.waubay.k12.sd.us,202 W School Rd,Waubay,SD,57273,Regular public school district that is not a component of a supervisory union,Open
4676740,SD,Waverly School District 14-5,(605)886-9174,http://www.waverly.k12.sd.us,319 Mary Place,Waverly,SD,57201,Regular public school district that is not a component of a supervisory union,Open
4676990,SD,Webster Area 18-5,(605)345-3548,http://www.webster.k12.sd.us,102 E 9th Ave,Webster,SD,57274,Regular public school district that is not a component of a supervisory union,Open
4677460,SD,Wessington Springs School District 36-2,(605)539-9311,http://www.wessingtonsprings.k12.sd.us,PO Box 449,Wessington Springs,SD,57382,Regular public school district that is not a component of a supervisory union,Open
4678300,SD,Deubrook Area School District 05-6,(605)629-1100,http://www.deubrook.com,PO Box 346,White,SD,57276,Regular public school district that is not a component of a supervisory union,Open
4678510,SD,White Lake School District 01-3,(605)249-2251,http://www.whitelake.k12.sd.us,PO Box 246,White Lake,SD,57383,Regular public school district that is not a component of a supervisory union,Open
4678570,SD,White River School District 47-1,(605)259-3311,http://www.whiteriver.k12.sd.us,PO Box 273,White River,SD,57579,Regular public school district that is not a component of a supervisory union,Open
4679350,SD,Willow Lake School District 12-3,(605)625-5945,http://www.willowlake.k12.sd.us,PO Box 170,Willow Lake,SD,57278,Regular public school district that is not a component of a supervisory union,Open
4679710,SD,Winner School District 59-2,(605)842-8101,http://www.winner.k12.sd.us,431 E 7th St,Winner,SD,57580,Regular public school district that is not a component of a supervisory union,Open
4680100,SD,Wolsey Wessington School District 02-6,(605)883-4221,http://www.wolsey-wessington.k12.sd.us,375 Ash St SE,Wolsey,SD,57384,Regular public school district that is not a component of a supervisory union,Open
4680120,SD,Black Hills Special Services Cooperative,(605)347-4467,http://www.bhssc.org,PO Box 218,Sturgis,SD,57785,Service agency,Open
4680170,SD,NORTHEAST TECHNICAL HIGH SCHOOL,(605)882-6380,http://www.northeasttechnicalhighschool.k12.sd.us,1311 3rd Ave NE,Watertown,SD,57201,Service agency,Open
4680190,SD,Woonsocket School District 55-4,(605)796-4431,http://www.woonsocket.k12.sd.us,PO Box 428,Woonsocket,SD,57385,Regular public school district that is not a component of a supervisory union,Open
4680280,SD,Northwest Area Schools ED Cooperative,(605)466-2206,http://www.nwascoop.org,PO Box 35,Isabel,SD,57633,Service agency,Open
4680430,SD,Yankton School District 63-3,(605)665-3998,http://www.ysd.k12.sd.us,PO Box 738,Yankton,SD,57078,Regular public school district that is not a component of a supervisory union,Open
4680431,SD,South Central Cooperative,(605)589-3134,http://www.southcentralcoop.k12.sd.us,PO Box 430,Tyndall,SD,57066,Service agency,Open
4680437,SD,Kadoka Area School District 35-2,(605)837-2175,http://www.kadoka.k12.sd.us,PO Box 99,Kadoka,SD,57543,Regular public school district that is not a component of a supervisory union,Open
4680438,SD,Platte - Geddes School District 11-5,(605)337-3391,http://www.platte-geddes.k12.sd.us,PO Box 140,Platte,SD,57369,Regular public school district that is not a component of a supervisory union,Open
4680439,SD,Irene - Wakonda School District 13-3,(605)263-3311,http://www.irene-wakonda.k12.sd.us,PO Box 5,Irene,SD,57037,Regular public school district that is not a component of a supervisory union,Open
4680440,SD,Highmore-Harrold 34-2,(605)852-2275,http://www.highmore-harrold.k12.sd.us,415 Iowa Ave S,Highmore,SD,57345,Regular public school district that is not a component of a supervisory union,Open
4680441,SD,Mobridge-Pollock 62-6,(605)845-9204,http://www.mobridge-pollock.k12.sd.us,1107 1st Ave E,Mobridge,SD,57601,Regular public school district that is not a component of a supervisory union,Open
4680442,SD,DSS Facilities,(605)773-3248,,800 Governors Drive,Pierre,SD,57501,State operated agency,Open
4680443,SD,Correctional Facilities,(605)773-3248,,800 Governors Drive,Pierre,SD,57501,State operated agency,Open
4680445,SD,Corsica-Stickney 21-3,(605)946-5475,http://corsica-stickney.k12.sd.us,120 S Napoleon Ave,Corsica,SD,57328,Regular public school district that is not a component of a supervisory union,Open
4680446,SD,CORE Educational Cooperative,(605)730-4169,http://www.core.k12.sd.us,PO Box 518,Platte,SD,57369,Service agency,Open
4700001,TN,Hamblen County,(423)586-7700,http://www.hcboe.net,210 East  Morris BLVD,Morristown,TN,37813,Regular public school district that is not a component of a supervisory union,Open
4700030,TN,Alamo,(731)696-5515,http://www.alamoschool.org/,265 East Park ST,Alamo,TN,38001,Regular public school district that is not a component of a supervisory union,Open
4700060,TN,Alcoa,(865)984-0531,http://www.alcoaschools.net,524 Faraday ST,Alcoa,TN,37701,Regular public school district that is not a component of a supervisory union,Open
4700090,TN,Anderson County,(865)463-2800,http://www.acs.ac/,101 South Main ST,Clinton,TN,37716,Regular public school district that is not a component of a supervisory union,Open
4700120,TN,Athens,(423)745-2863,http://www.athenscityschools.net,943  Crestway  DR,Athens,TN,37303,Regular public school district that is not a component of a supervisory union,Open
4700143,TN,West Tennessee School for the Deaf,(731)423-5705,http://www.wtsd.tn.org/,100 Berryhill DR,Jackson,TN,38301,Specialized public school district,Open
4700144,TN,Alvin C. York Agricultural Institute,(931)879-8101,http://www.yaidragons.com/,P O Box 70 ST,Jamestown,TN,38556,Specialized public school district,Open
4700145,TN,Tennessee School for Blind,(615)339-6284,http://www.tsbtigers.org/TSB/Admin2020Contact/contact_information.htm,115  Stewarts  Ferry PIKE,Nashville,TN,37214,Specialized public school district,Open
4700146,TN,Tennessee Schools for the Deaf,(865)579-2500,http://www.tsdeaf.org,2725  Island  Home BLVD,Knoxville,TN,37920,Specialized public school district,Open
4700147,TN,Achievement School District,(615)741-9837,http://www.tn.gov/achievementschooldistrict.html,710 James Robertson PKWY,Nashville,TN,37243,Specialized public school district,Open
4700148,TN,Memphis-Shelby County Schools,(901)321-2500,http://www.scsk12.org,160  S  Hollywood,Memphis,TN,38112,Regular public school district that is not a component of a supervisory union,Open
4700149,TN,Collierville,(901)861-7000,http://www.colliervilleschools.org/,145 W. Poplar AVE,Collierville,TN,38017,Regular public school district that is not a component of a supervisory union,Open
4700150,TN,Millington Municipal Schools,(901)873-5680,http://www.millingtonschools.org,5020 Second AVE,Millington,TN,38053,Regular public school district that is not a component of a supervisory union,Open
4700151,TN,Germantown,(901)752-7900,http://www.gmsdk12.org/,3350 S. Forest Hill Irene RD,Germantown,TN,38138,Regular public school district that is not a component of a supervisory union,Open
4700152,TN,Arlington,(901)389-2497,http://www.acsk-12.org,12060 Arlington TRL,Arlington,TN,38002,Regular public school district that is not a component of a supervisory union,Open
4700153,TN,Bartlett,(901)202-0855,http://www.bartlettschools.org/,5705 Stage RD,Bartlett,TN,38134,Regular public school district that is not a component of a supervisory union,Open
4700154,TN,Lakeland,(901)867-5412,http://www.lakelandk12.org,10001 Hwy 70,Lakeland,TN,38002,Regular public school district that is not a component of a supervisory union,Open
4700156,TN,Department Of Children's Services Education Division,(615)532-2996,http://www.tn.gov/dcs/program-areas/education.html,315 Deaderick ST,Nashville,TN,37243,State operated agency,Open
4700157,TN,Tennessee Public Charter School Commission,(615)532-6245,http://www.tn.gov/tn-public-charter-schoolcommission.html,500 James Robertson PKWY,Nashville,TN,37243,Independent charter district,Open
4700180,TN,Bedford County,(931)684-3284,http://www.bedfordk12tn.com,500  Madison  ST,Shelbyville,TN,37160,Regular public school district that is not a component of a supervisory union,Open
4700210,TN,Bells,(731)663-2041,,4547 Hwy  88 South,Bells,TN,38006,Regular public school district that is not a component of a supervisory union,Open
4700240,TN,Benton County,(731)584-6111,http://www.bcos.org,197 Briarwood ST,Camden,TN,38320,Regular public school district that is not a component of a supervisory union,Open
4700270,TN,Bledsoe County,(423)447-2914,http://www.bledsoe.k12.tn.us/home.html,P. O. Box 369 ST,Pikeville,TN,37367,Regular public school district that is not a component of a supervisory union,Open
4700300,TN,Blount County,(865)984-1212,http://www.blountk12.org/,831  Grandview  DR,Maryville,TN,37803,Regular public school district that is not a component of a supervisory union,Open
4700330,TN,Bradley County,(423)476-0620,http://bcvs.bradleyschools.org/,800  South  Lee HWY,Cleveland,TN,37311,Regular public school district that is not a component of a supervisory union,Open
4700360,TN,Bristol,(423)652-9451,http://www.btcs.org/,615 Martin Luther King Jr BLVD,Bristol,TN,37620,Regular public school district that is not a component of a supervisory union,Open
4700420,TN,Campbell County,(423)562-8377,http://www.campbell.k12.tn.us/,P. O. Box 445 ST,Jacksboro,TN,37757,Regular public school district that is not a component of a supervisory union,Open
4700450,TN,Cannon County,(629)201-4801,http://ccstn.net/,301 West Main ST,Woodbury,TN,37190,Regular public school district that is not a component of a supervisory union,Open
4700480,TN,Carroll County,(731)986-4482,,P. O. Box 799 ST,Huntingdon,TN,38344,Specialized public school district,Open
4700510,TN,Carter County,(423)547-4000,http://www.carterk12.org/,139 Keenburg RD,Elizabethton,TN,37643,Regular public school district that is not a component of a supervisory union,Open
4700570,TN,Cheatham County,(615)792-5664,http://www.cheathamcountyschools.net,102  Elizabeth  ST,Ashland City,TN,37015,Regular public school district that is not a component of a supervisory union,Open
4700600,TN,Chester County,(731)989-5134,http://chestercountyschools.org,970 East Main ST,Henderson,TN,38340,Regular public school district that is not a component of a supervisory union,Open
4700630,TN,Claiborne County,(423)626-3543,http://www.claibornecountyschools.com,P. O.  Box 179 RD,Tazewell,TN,37879,Regular public school district that is not a component of a supervisory union,Open
4700660,TN,Clay County,(931)243-3310,http://www.clayedu.com,P. O. Box 469 ST,Celina,TN,38551,Regular public school district that is not a component of a supervisory union,Open
4700690,TN,Cleveland,(423)472-9571,http://www.clevelandschools.org,4300  Mouse  Creek Nw RD,Cleveland,TN,37312,Regular public school district that is not a component of a supervisory union,Open
4700720,TN,Clinton,(865)457-0159,http://www.clintonschools.org/,212  N  Hicks ST,Clinton,TN,37716,Regular public school district that is not a component of a supervisory union,Open
4700750,TN,Cocke County,(423)623-7821,http://cockecountyschools.org/,305 Hedrick DR,Newport,TN,37821,Regular public school district that is not a component of a supervisory union,Open
4700780,TN,Coffee County,(931)723-5150,http://www.coffeecountyschools.com/,1343  McArthur  ST,Manchester,TN,37355,Regular public school district that is not a component of a supervisory union,Open
4700850,TN,Crockett County,(731)696-2604,http://www.ccetc.org/,102 North Cavalier DR,Alamo,TN,38001,Regular public school district that is not a component of a supervisory union,Open
4700900,TN,Cumberland County,(931)484-8091,http://ccschools.k12tn.net,368 4th ST,Crossville,TN,38555,Regular public school district that is not a component of a supervisory union,Open
4700930,TN,Dayton,(423)775-8414,,520  Cherry  ST,Dayton,TN,37321,Regular public school district that is not a component of a supervisory union,Open
4700960,TN,Decatur County,(731)852-2391,,P. O. Box 369,Decaturville,TN,38329,Regular public school district that is not a component of a supervisory union,Open
4700990,TN,DeKalb County,(615)597-4084,http://www.dekalbschools.net/,110 South Public Square,Smithville,TN,37166,Regular public school district that is not a component of a supervisory union,Open
4701020,TN,Dickson County,(615)446-7571,http://www.dicksoncountyschools.org/,817  N  Charlotte ST,Dickson,TN,37055,Regular public school district that is not a component of a supervisory union,Open
4701050,TN,Dyer County,(731)285-6712,http://www.dyercs.net,159 Everett AVE,Dyersburg,TN,38024,Regular public school district that is not a component of a supervisory union,Open
4701080,TN,Dyersburg,(731)286-3600,http://www.dyersburgcityschools.org,509 Lake RD,Dyersburg,TN,38024,Regular public school district that is not a component of a supervisory union,Open
4701110,TN,Elizabethton,(423)547-8000,http://ecschools.net/,804 S Watauga AVE,Elizabethton,TN,37643,Regular public school district that is not a component of a supervisory union,Open
4701140,TN,Etowah,(423)263-5483,http://www.etowahcityschool.com/,858  8th  ST,Etowah,TN,37331,Regular public school district that is not a component of a supervisory union,Open
4701170,TN,Fayette County Public Schools,(901)466-0078,http://www.fcsk12.net,P O Box 9,Somerville,TN,38068,Regular public school district that is not a component of a supervisory union,Open
4701200,TN,Fayetteville,(931)433-5542,http://www.fcsboe.org,110 Elk Avenue South,Fayetteville,TN,37334,Regular public school district that is not a component of a supervisory union,Open
4701230,TN,Fentress County,(931)879-9218,http://www.fentress.k12tn.net,1011 Old Hwy 127 S,Jamestown,TN,38556,Regular public school district that is not a component of a supervisory union,Open
4701260,TN,Franklin SSD,(615)794-6624,http://www.fssd.org/,507  Highway  96 West,Franklin,TN,37064,Regular public school district that is not a component of a supervisory union,Open
4701290,TN,Franklin County,(931)967-0626,http://fcstn.net,215 South College ST,Winchester,TN,37398,Regular public school district that is not a component of a supervisory union,Open
4701390,TN,Bradford,(731)742-3180,,P. O. Box 220 ST,Bradford,TN,38316,Regular public school district that is not a component of a supervisory union,Open
4701400,TN,Gibson Co Sp Dist,(731)692-3803,http://www.gcssd.org,130 Hwy  45 W Box 60,Dyer,TN,38330,Regular public school district that is not a component of a supervisory union,Open
4701410,TN,Giles County,(931)363-4558,http://www.giles-lea.giles.k12.tn.us,270  Richland  DR,Pulaski,TN,38478,Regular public school district that is not a component of a supervisory union,Open
4701440,TN,Grainger County,(865)828-3611,http://www.grainger.k12.tn.us,P. O.  Box 38 PIKE,Rutledge,TN,37861,Regular public school district that is not a component of a supervisory union,Open
4701470,TN,Greene County,(423)639-4194,http://www.greenek12.org/,910 Summer ST,Greeneville,TN,37743,Regular public school district that is not a component of a supervisory union,Open
4701500,TN,Greeneville,(423)787-8000,http://www.gcschools.net/,P O  Box 1420 ST,Greeneville,TN,37744,Regular public school district that is not a component of a supervisory union,Open
4701530,TN,Grundy County,(931)692-3467,http://www.grundycoschools.com,P. O. Box 97 ST,Altamont,TN,37301,Regular public school district that is not a component of a supervisory union,Open
4701590,TN,Hamilton County,(423)498-7020,http://www.hcde.org/,3074 Hickory Valley RD,Chattanooga,TN,37421,Regular public school district that is not a component of a supervisory union,Open
4701620,TN,Hancock County,(423)733-2591,http://www.hancockcountyschools.com,P.O. Box 629 ST,Sneedville,TN,37869,Regular public school district that is not a component of a supervisory union,Open
4701650,TN,Hardeman County Schools,(731)658-2510,http://www.hcsedu.org,10815 Old Hwy. 64,Bolivar,TN,38008,Regular public school district that is not a component of a supervisory union,Open
4701680,TN,Hardin County,(731)925-3943,http://www.hardin.k12.tn.us/,155 Guinn ST,Savannah,TN,38372,Regular public school district that is not a component of a supervisory union,Open
4701740,TN,Hawkins County,(423)272-7629,http://www.hck12.net/,200 N Depot ST,Rogersville,TN,37857,Regular public school district that is not a component of a supervisory union,Open
4701770,TN,Haywood County,(731)772-9613,http://www.haywoodschools.com,900 East Main ST,Brownsville,TN,38012,Regular public school district that is not a component of a supervisory union,Open
4701800,TN,Henderson County,(731)968-3661,http://www.hcschoolstn.org,35 East Wilson ST,Lexington,TN,38351,Regular public school district that is not a component of a supervisory union,Open
4701830,TN,Henry County,(731)642-9733,http://www.henryk12.net,313 South Wilson ST,Paris,TN,38242,Regular public school district that is not a component of a supervisory union,Open
4701860,TN,Hickman County,(931)729-3391,http://www.hickmank12.org,115  Murphree  AVE,Centerville,TN,37033,Regular public school district that is not a component of a supervisory union,Open
4701890,TN,Hollow Rock - Bruceton,(731)418-4180,http://www.hrbk12.org,P. O. Box 135 ST,Bruceton,TN,38317,Regular public school district that is not a component of a supervisory union,Open
4701920,TN,Houston County,(931)289-4148,http://houston.k12.tn.us/,P O  Box 209,Erin,TN,37061,Regular public school district that is not a component of a supervisory union,Open
4701950,TN,Humboldt City Schools,(731)784-2652,http://www.humboldtschools.com/,2602 Viking DR,Humboldt,TN,38343,Regular public school district that is not a component of a supervisory union,Open
4701980,TN,Humphreys County,(931)296-2568,,2443 Hwy  70 E,Waverly,TN,37185,Regular public school district that is not a component of a supervisory union,Open
4702010,TN,Huntingdon Special School District,(731)986-2222,http://www.huntingdonschools.net,585 High ST,Huntingdon,TN,38344,Regular public school district that is not a component of a supervisory union,Open
4702070,TN,Jackson County,(931)268-0268,http://www.jacksoncoschools.com,711 School DR,Gainesboro,TN,38562,Regular public school district that is not a component of a supervisory union,Open
4702100,TN,Jefferson County,(865)397-3194,http://www.jc-tn.net,P. O. Box 190 ST,Dandridge,TN,37725,Regular public school district that is not a component of a supervisory union,Open
4702130,TN,Johnson City,(423)434-5200,http://www.jcschools.org,P. O. Box 1517,Johnson City,TN,37605,Regular public school district that is not a component of a supervisory union,Open
4702160,TN,Johnson County,(423)727-2640,http://www.jocoed.net/,211 N  Church ST,Mountain City,TN,37683,Regular public school district that is not a component of a supervisory union,Open
4702190,TN,Kingsport,(423)378-2100,http://www.k12k.com,400 Clinchfield ST,Kingsport,TN,37660,Regular public school district that is not a component of a supervisory union,Open
4702220,TN,Knox County,(865)594-1620,http://www.knoxschools.org/,505 Summer Place,Knoxville,TN,37902,Regular public school district that is not a component of a supervisory union,Open
4702280,TN,Lake County,(731)253-6601,http://www.lcfalcons.net,P. O. Box 397,Tiptonville,TN,38079,Regular public school district that is not a component of a supervisory union,Open
4702310,TN,Lauderdale County,(731)635-2941,http://www.lced.net/,P O Box 350 AVE,Ripley,TN,38063,Regular public school district that is not a component of a supervisory union,Open
4702340,TN,Lawrence County,(931)762-3581,http://www.lcss.us,1620 Springer RD,Lawrenceburg,TN,38464,Regular public school district that is not a component of a supervisory union,Open
4702370,TN,Lebanon,(615)449-6060,http://www.lssd.org,397 North Castle Heights AVE,Lebanon,TN,37087,Regular public school district that is not a component of a supervisory union,Open
4702400,TN,Lenoir City,(865)986-8058,http://www.lenoircityschools.com,200 East Broadway,Lenoir City,TN,37771,Regular public school district that is not a component of a supervisory union,Open
4702430,TN,Lewis County,(931)796-3264,http://www.lewisk12.org/,206  S  Court ST,Hohenwald,TN,38462,Regular public school district that is not a component of a supervisory union,Open
4702460,TN,Lexington,(731)967-5591,http://www.caywood.org/,99 Monroe AVE,Lexington,TN,38351,Regular public school district that is not a component of a supervisory union,Open
4702490,TN,Lincoln County,(931)433-3565,http://www.lcdoe.org/,909 Main Avenue South AVE,Fayetteville,TN,37334,Regular public school district that is not a component of a supervisory union,Open
4702520,TN,Loudon County,(865)458-5411,http://k12.loudoncounty.org,100 River RD,Loudon,TN,37774,Regular public school district that is not a component of a supervisory union,Open
4702550,TN,Macon County,(615)666-2125,http://maconcountyschools.com,501 College ST,Lafayette,TN,37083,Regular public school district that is not a component of a supervisory union,Open
4702580,TN,Madison County,(731)664-2500,http://www.jmcss.net/,310  North  PKWY,Jackson,TN,38305,Regular public school district that is not a component of a supervisory union,Open
4702610,TN,Manchester,(931)728-2316,http://www.manchestercitysch.org,215  East  Fort ST,Manchester,TN,37355,Regular public school district that is not a component of a supervisory union,Open
4702640,TN,Marion County,(423)942-3434,http://www.marionschools.org,204  Betsy  Pack DR,Jasper,TN,37347,Regular public school district that is not a component of a supervisory union,Open
4702670,TN,Marshall County,(931)359-1581,http://www.mcs.k12.tn.us/,700  Jones  CIR,Lewisburg,TN,37091,Regular public school district that is not a component of a supervisory union,Open
4702700,TN,Maryville,(865)982-7121,http://www.maryville-schools.org/,833  Lawrence  AVE,Maryville,TN,37803,Regular public school district that is not a component of a supervisory union,Open
4702760,TN,Maury County,(931)388-8403,http://www.mauryk12.org/,501 West 8th ST,Columbia,TN,38401,Regular public school district that is not a component of a supervisory union,Open
4702790,TN,McKenzie,(731)352-2246,,114  W  Bell AVE,McKenzie,TN,38201,Regular public school district that is not a component of a supervisory union,Open
4702820,TN,McMinn County,(423)745-1612,http://www.mcminn.k12.tn.us/,3 South Hill ST,Athens,TN,37303,Regular public school district that is not a component of a supervisory union,Open
4702880,TN,McNairy County,(731)645-3267,http://www.mcnairycountyschools.com,530 Mulberry AVE,Selmer,TN,38375,Regular public school district that is not a component of a supervisory union,Open
4702910,TN,Meigs County,(423)334-5793,,P. O. Box 1039,Decatur,TN,37322,Regular public school district that is not a component of a supervisory union,Open
4702970,TN,Milan,(731)686-0844,http://www.milanssd.org/,1165 South Main ST,Milan,TN,38358,Regular public school district that is not a component of a supervisory union,Open
4703000,TN,Monroe County,(423)442-2373,http://www.monroe.k12.tn.us,205  Oak  Grove RD,Madisonville,TN,37354,Regular public school district that is not a component of a supervisory union,Open
4703030,TN,Montgomery County,(931)603-2330,http://www.cmcss.net,621  Gracey  AVE,Clarksville,TN,37040,Regular public school district that is not a component of a supervisory union,Open
4703060,TN,Moore County,(931)759-7303,http://moore.k12.tn.us/,P O Box 219 ST,Lynchburg,TN,37352,Regular public school district that is not a component of a supervisory union,Open
4703090,TN,Morgan County,(423)346-6214,http://mcs.k12tn.net/index.html,136 Flat Fork RD,Wartburg,TN,37887,Regular public school district that is not a component of a supervisory union,Open
4703150,TN,Murfreesboro,(615)893-2313,http://www.cityschools.net/administration/director,2552 South Church ST,Murfreesboro,TN,37127,Regular public school district that is not a component of a supervisory union,Open
4703180,TN,Davidson County,(615)259-4636,http://www.mnps.org,2601 Bransford AVE,Nashville,TN,37204,Regular public school district that is not a component of a supervisory union,Open
4703210,TN,Newport,(423)625-0686,,301 College ST,Newport,TN,37821,Regular public school district that is not a component of a supervisory union,Open
4703240,TN,Oak Ridge,(865)425-9001,http://www.ortn.edu/,304 New York AVE,Oak Ridge,TN,37830,Regular public school district that is not a component of a supervisory union,Open
4703270,TN,Obion County,(731)885-9743,http://www.obioncountyschools.com,1700 North Fifth ST,Union City,TN,38261,Regular public school district that is not a component of a supervisory union,Open
4703300,TN,Oneida,(423)569-8912,http://www.oneidaschools.org/,P O Box 4819,Oneida,TN,37841,Regular public school district that is not a component of a supervisory union,Open
4703330,TN,Overton County,(931)823-1287,http://www.oc-sd.com,302 Zachary ST,Livingston,TN,38570,Regular public school district that is not a component of a supervisory union,Open
4703360,TN,Paris,(731)642-9322,http://www.parisssd.org,1219 Hwy 641 S,Paris,TN,38242,Regular public school district that is not a component of a supervisory union,Open
4703390,TN,Perry County,(931)589-2102,http://www.perrycountyschools.us,857 Squirrel Hollow DR,Linden,TN,37096,Regular public school district that is not a component of a supervisory union,Open
4703420,TN,Pickett County,(931)864-3123,http://www.pickettk12.net,141 Skyline DR,Byrdstown,TN,38549,Regular public school district that is not a component of a supervisory union,Open
4703450,TN,Polk County,(423)299-0471,http://www.polk-schools.com,P. O. Box 665 ST,Benton,TN,37307,Regular public school district that is not a component of a supervisory union,Open
4703480,TN,Putnam County,(931)526-9777,http://www.pcsstn.com,1400 East Spring ST,Cookeville,TN,38506,Regular public school district that is not a component of a supervisory union,Open
4703510,TN,Rhea County,(423)775-7813,http://www.rheacounty.org,1385 Broadway ST,Dayton,TN,37321,Regular public school district that is not a component of a supervisory union,Open
4703540,TN,Richard City,(423)837-7282,,1620  Hamilton  AVE,South Pittsburg,TN,37380,Regular public school district that is not a component of a supervisory union,Open
